,UID,aoi,filepath,filename,image_src,roof_type,roof_material,dataset
8405,12509.0,ROSEAU_DOM,./data/tiles/RGB_DOM\ROSEAU_DOM-12509-GABLE-IRREGULAR_METAL.tif,ROSEAU_DOM-12509-GABLE-IRREGULAR_METAL.tif,DRONE,GABLE,IRREGULAR_METAL,TRAIN
8406,12511.0,ROSEAU_DOM,./data/tiles/RGB_DOM\ROSEAU_DOM-12511-NO_ROOF-INCOMPLETE.tif,ROSEAU_DOM-12511-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TEST
8407,12518.0,ROSEAU_DOM,./data/tiles/RGB_DOM\ROSEAU_DOM-12518-GABLE-IRREGULAR_METAL.tif,ROSEAU_DOM-12518-GABLE-IRREGULAR_METAL.tif,DRONE,GABLE,IRREGULAR_METAL,TRAIN
8408,12519.0,ROSEAU_DOM,./data/tiles/RGB_DOM\ROSEAU_DOM-12519-FLAT-IRREGULAR_METAL.tif,ROSEAU_DOM-12519-FLAT-IRREGULAR_METAL.tif,DRONE,FLAT,IRREGULAR_METAL,TRAIN
8409,12527.0,ROSEAU_DOM,./data/tiles/RGB_DOM\ROSEAU_DOM-12527-FLAT-CONCRETE_CEMENT.tif,ROSEAU_DOM-12527-FLAT-CONCRETE_CEMENT.tif,DRONE,FLAT,CONCRETE_CEMENT,TEST
8410,12534.0,ROSEAU_DOM,./data/tiles/RGB_DOM\ROSEAU_DOM-12534-HIP-HEALTHY_METAL.tif,ROSEAU_DOM-12534-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8411,11344.0,ROSEAU_DOM,./data/tiles/RGB_DOM\ROSEAU_DOM-11344-GABLE-HEALTHY_METAL.tif,ROSEAU_DOM-11344-GABLE-HEALTHY_METAL.tif,DRONE,GABLE,HEALTHY_METAL,TRAIN
8412,1198000.0,ROSEAU_DOM,./data/tiles/RGB_DOM\ROSEAU_DOM-1198000-GABLE-HEALTHY_METAL.tif,ROSEAU_DOM-1198000-GABLE-HEALTHY_METAL.tif,DRONE,GABLE,HEALTHY_METAL,TEST
8413,12099.0,ROSEAU_DOM,./data/tiles/RGB_DOM\ROSEAU_DOM-12099-FLAT-IRREGULAR_METAL.tif,ROSEAU_DOM-12099-FLAT-IRREGULAR_METAL.tif,DRONE,FLAT,IRREGULAR_METAL,TRAIN
8414,1223700.0,ROSEAU_DOM,./data/tiles/RGB_DOM\ROSEAU_DOM-1223700-FLAT-HEALTHY_METAL.tif,ROSEAU_DOM-1223700-FLAT-HEALTHY_METAL.tif,DRONE,FLAT,HEALTHY_METAL,TRAIN
8415,0.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-0-FLAT-CONCRETE_CEMENT.tif,SALISBURY-1_DOM-0-FLAT-CONCRETE_CEMENT.tif,DRONE,FLAT,CONCRETE_CEMENT,TEST
8416,1.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-1-NO_ROOF-INCOMPLETE.tif,SALISBURY-1_DOM-1-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TRAIN
8417,3.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-3-FLAT-CONCRETE_CEMENT.tif,SALISBURY-1_DOM-3-FLAT-CONCRETE_CEMENT.tif,DRONE,FLAT,CONCRETE_CEMENT,TEST
8418,4.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-4-NO_ROOF-INCOMPLETE.tif,SALISBURY-1_DOM-4-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TEST
8419,8.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-8-GABLE-HEALTHY_METAL.tif,SALISBURY-1_DOM-8-GABLE-HEALTHY_METAL.tif,DRONE,GABLE,HEALTHY_METAL,TRAIN
8420,13.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-13-FLAT-CONCRETE_CEMENT.tif,SALISBURY-1_DOM-13-FLAT-CONCRETE_CEMENT.tif,DRONE,FLAT,CONCRETE_CEMENT,TEST
8421,14.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-14-HIP-INCOMPLETE.tif,SALISBURY-1_DOM-14-HIP-INCOMPLETE.tif,DRONE,HIP,INCOMPLETE,TRAIN
8422,16.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-16-NO_ROOF-INCOMPLETE.tif,SALISBURY-1_DOM-16-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TEST
8423,17.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-17-FLAT-CONCRETE_CEMENT.tif,SALISBURY-1_DOM-17-FLAT-CONCRETE_CEMENT.tif,DRONE,FLAT,CONCRETE_CEMENT,TRAIN
8424,18.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-18-NO_ROOF-INCOMPLETE.tif,SALISBURY-1_DOM-18-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TRAIN
8425,22.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-22-NO_ROOF-INCOMPLETE.tif,SALISBURY-1_DOM-22-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TEST
8426,23.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-23-HIP-INCOMPLETE.tif,SALISBURY-1_DOM-23-HIP-INCOMPLETE.tif,DRONE,HIP,INCOMPLETE,TRAIN
8427,27.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-27-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-27-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8428,28.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-28-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-28-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8429,29.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-29-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-29-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8430,30.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-30-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-30-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8431,31.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-31-FLAT-HEALTHY_METAL.tif,SALISBURY-1_DOM-31-FLAT-HEALTHY_METAL.tif,DRONE,FLAT,HEALTHY_METAL,TEST
8432,33.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-33-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-33-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8433,36.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-36-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-36-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8434,41.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-41-FLAT-CONCRETE_CEMENT.tif,SALISBURY-1_DOM-41-FLAT-CONCRETE_CEMENT.tif,DRONE,FLAT,CONCRETE_CEMENT,TEST
8435,42.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-42-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-42-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8436,43.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-43-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-43-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8437,45.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-45-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-45-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8438,46.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-46-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-46-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8439,47.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-47-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-47-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8440,49.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-49-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-49-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8441,50.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-50-HIP-BLUE_TARP.tif,SALISBURY-1_DOM-50-HIP-BLUE_TARP.tif,DRONE,HIP,BLUE_TARP,TEST
8442,53.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-53-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-53-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8443,54.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-54-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-54-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8444,57.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-57-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-57-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8445,58.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-58-HIP-IRREGULAR_METAL.tif,SALISBURY-1_DOM-58-HIP-IRREGULAR_METAL.tif,DRONE,HIP,IRREGULAR_METAL,TEST
8446,59.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-59-GABLE-HEALTHY_METAL.tif,SALISBURY-1_DOM-59-GABLE-HEALTHY_METAL.tif,DRONE,GABLE,HEALTHY_METAL,TRAIN
8447,62.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-62-FLAT-CONCRETE_CEMENT.tif,SALISBURY-1_DOM-62-FLAT-CONCRETE_CEMENT.tif,DRONE,FLAT,CONCRETE_CEMENT,TEST
8448,64.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-64-HIP-BLUE_TARP.tif,SALISBURY-1_DOM-64-HIP-BLUE_TARP.tif,DRONE,HIP,BLUE_TARP,TEST
8449,67.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-67-NO_ROOF-INCOMPLETE.tif,SALISBURY-1_DOM-67-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TRAIN
8450,68.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-68-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-68-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8451,69.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-69-HIP-IRREGULAR_METAL.tif,SALISBURY-1_DOM-69-HIP-IRREGULAR_METAL.tif,DRONE,HIP,IRREGULAR_METAL,TRAIN
8452,73.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-73-GABLE-HEALTHY_METAL.tif,SALISBURY-1_DOM-73-GABLE-HEALTHY_METAL.tif,DRONE,GABLE,HEALTHY_METAL,TRAIN
8453,84.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-84-HIP-BLUE_TARP.tif,SALISBURY-1_DOM-84-HIP-BLUE_TARP.tif,DRONE,HIP,BLUE_TARP,TEST
8454,85.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-85-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-85-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8455,87.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-87-FLAT-HEALTHY_METAL.tif,SALISBURY-1_DOM-87-FLAT-HEALTHY_METAL.tif,DRONE,FLAT,HEALTHY_METAL,TRAIN
8456,91.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-91-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-91-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8457,93.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-93-GABLE-BLUE_TARP.tif,SALISBURY-1_DOM-93-GABLE-BLUE_TARP.tif,DRONE,GABLE,BLUE_TARP,TEST
8458,94.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-94-FLAT-CONCRETE_CEMENT.tif,SALISBURY-1_DOM-94-FLAT-CONCRETE_CEMENT.tif,DRONE,FLAT,CONCRETE_CEMENT,TRAIN
8459,96.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-96-FLAT-CONCRETE_CEMENT.tif,SALISBURY-1_DOM-96-FLAT-CONCRETE_CEMENT.tif,DRONE,FLAT,CONCRETE_CEMENT,TEST
8460,97.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-97-NO_ROOF-INCOMPLETE.tif,SALISBURY-1_DOM-97-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TEST
8461,98.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-98-NO_ROOF-INCOMPLETE.tif,SALISBURY-1_DOM-98-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TEST
8462,104.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-104-GABLE-HEALTHY_METAL.tif,SALISBURY-1_DOM-104-GABLE-HEALTHY_METAL.tif,DRONE,GABLE,HEALTHY_METAL,TRAIN
8463,106.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-106-GABLE-HEALTHY_METAL.tif,SALISBURY-1_DOM-106-GABLE-HEALTHY_METAL.tif,DRONE,GABLE,HEALTHY_METAL,TRAIN
8464,107.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-107-GABLE-HEALTHY_METAL.tif,SALISBURY-1_DOM-107-GABLE-HEALTHY_METAL.tif,DRONE,GABLE,HEALTHY_METAL,TEST
8465,108.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-108-FLAT-IRREGULAR_METAL.tif,SALISBURY-1_DOM-108-FLAT-IRREGULAR_METAL.tif,DRONE,FLAT,IRREGULAR_METAL,TEST
8466,109.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-109-GABLE-IRREGULAR_METAL.tif,SALISBURY-1_DOM-109-GABLE-IRREGULAR_METAL.tif,DRONE,GABLE,IRREGULAR_METAL,TRAIN
8467,110.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-110-FLAT-IRREGULAR_METAL.tif,SALISBURY-1_DOM-110-FLAT-IRREGULAR_METAL.tif,DRONE,FLAT,IRREGULAR_METAL,TRAIN
8468,111.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-111-GABLE-BLUE_TARP.tif,SALISBURY-1_DOM-111-GABLE-BLUE_TARP.tif,DRONE,GABLE,BLUE_TARP,TEST
8469,113.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-113-NO_ROOF-INCOMPLETE.tif,SALISBURY-1_DOM-113-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TEST
8470,114.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-114-NO_ROOF-INCOMPLETE.tif,SALISBURY-1_DOM-114-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TEST
8471,119.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-119-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-119-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8472,123.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-123-FLAT-HEALTHY_METAL.tif,SALISBURY-1_DOM-123-FLAT-HEALTHY_METAL.tif,DRONE,FLAT,HEALTHY_METAL,TRAIN
8473,124.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-124-GABLE-HEALTHY_METAL.tif,SALISBURY-1_DOM-124-GABLE-HEALTHY_METAL.tif,DRONE,GABLE,HEALTHY_METAL,TRAIN
8474,125.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-125-FLAT-CONCRETE_CEMENT.tif,SALISBURY-1_DOM-125-FLAT-CONCRETE_CEMENT.tif,DRONE,FLAT,CONCRETE_CEMENT,TRAIN
8475,126.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-126-GABLE-HEALTHY_METAL.tif,SALISBURY-1_DOM-126-GABLE-HEALTHY_METAL.tif,DRONE,GABLE,HEALTHY_METAL,TRAIN
8476,127.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-127-HIP-IRREGULAR_METAL.tif,SALISBURY-1_DOM-127-HIP-IRREGULAR_METAL.tif,DRONE,HIP,IRREGULAR_METAL,TRAIN
8477,128.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-128-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-128-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8478,131.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-131-NO_ROOF-INCOMPLETE.tif,SALISBURY-1_DOM-131-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TEST
8479,132.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-132-GABLE-HEALTHY_METAL.tif,SALISBURY-1_DOM-132-GABLE-HEALTHY_METAL.tif,DRONE,GABLE,HEALTHY_METAL,TEST
8480,135.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-135-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-135-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8481,136.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-136-GABLE-HEALTHY_METAL.tif,SALISBURY-1_DOM-136-GABLE-HEALTHY_METAL.tif,DRONE,GABLE,HEALTHY_METAL,TRAIN
8482,137.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-137-NO_ROOF-INCOMPLETE.tif,SALISBURY-1_DOM-137-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TEST
8483,138.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-138-NO_ROOF-INCOMPLETE.tif,SALISBURY-1_DOM-138-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TEST
8484,141.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-141-NO_ROOF-INCOMPLETE.tif,SALISBURY-1_DOM-141-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TEST
8485,142.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-142-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-142-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8486,144.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-144-NO_ROOF-INCOMPLETE.tif,SALISBURY-1_DOM-144-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TRAIN
8487,145.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-145-FLAT-CONCRETE_CEMENT.tif,SALISBURY-1_DOM-145-FLAT-CONCRETE_CEMENT.tif,DRONE,FLAT,CONCRETE_CEMENT,TRAIN
8488,147.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-147-FLAT-CONCRETE_CEMENT.tif,SALISBURY-1_DOM-147-FLAT-CONCRETE_CEMENT.tif,DRONE,FLAT,CONCRETE_CEMENT,TEST
8489,148.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-148-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-148-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8490,150.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-150-GABLE-BLUE_TARP.tif,SALISBURY-1_DOM-150-GABLE-BLUE_TARP.tif,DRONE,GABLE,BLUE_TARP,TEST
8491,155.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-155-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-155-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8492,156.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-156-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-156-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8493,158.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-158-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-158-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8494,159.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-159-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-159-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8495,161.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-161-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-161-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8496,164.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-164-HIP-HEALTHY_METAL.tif,SALISBURY-1_DOM-164-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8497,571.0,SALISBURY-1_DOM,./data/tiles/RGB_DOM\SALISBURY-1_DOM-571-GABLE-HEALTHY_METAL.tif,SALISBURY-1_DOM-571-GABLE-HEALTHY_METAL.tif,DRONE,GABLE,HEALTHY_METAL,TRAIN
8498,18.0,SALISBURY-2_DOM,./data/tiles/RGB_DOM\SALISBURY-2_DOM-18-FLAT-CONCRETE_CEMENT.tif,SALISBURY-2_DOM-18-FLAT-CONCRETE_CEMENT.tif,DRONE,FLAT,CONCRETE_CEMENT,TEST
8499,32.0,SALISBURY-2_DOM,./data/tiles/RGB_DOM\SALISBURY-2_DOM-32-FLAT-CONCRETE_CEMENT.tif,SALISBURY-2_DOM-32-FLAT-CONCRETE_CEMENT.tif,DRONE,FLAT,CONCRETE_CEMENT,TEST
8500,34.0,SALISBURY-2_DOM,./data/tiles/RGB_DOM\SALISBURY-2_DOM-34-HIP-HEALTHY_METAL.tif,SALISBURY-2_DOM-34-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8501,35.0,SALISBURY-2_DOM,./data/tiles/RGB_DOM\SALISBURY-2_DOM-35-HIP-HEALTHY_METAL.tif,SALISBURY-2_DOM-35-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8502,36.0,SALISBURY-2_DOM,./data/tiles/RGB_DOM\SALISBURY-2_DOM-36-FLAT-CONCRETE_CEMENT.tif,SALISBURY-2_DOM-36-FLAT-CONCRETE_CEMENT.tif,DRONE,FLAT,CONCRETE_CEMENT,TRAIN
8503,37.0,SALISBURY-2_DOM,./data/tiles/RGB_DOM\SALISBURY-2_DOM-37-HIP-HEALTHY_METAL.tif,SALISBURY-2_DOM-37-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
8504,38.0,SALISBURY-2_DOM,./data/tiles/RGB_DOM\SALISBURY-2_DOM-38-HIP-HEALTHY_METAL.tif,SALISBURY-2_DOM-38-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8505,39.0,SALISBURY-2_DOM,./data/tiles/RGB_DOM\SALISBURY-2_DOM-39-GABLE-HEALTHY_METAL.tif,SALISBURY-2_DOM-39-GABLE-HEALTHY_METAL.tif,DRONE,GABLE,HEALTHY_METAL,TRAIN
8506,40.0,SALISBURY-2_DOM,./data/tiles/RGB_DOM\SALISBURY-2_DOM-40-HIP-IRREGULAR_METAL.tif,SALISBURY-2_DOM-40-HIP-IRREGULAR_METAL.tif,DRONE,HIP,IRREGULAR_METAL,TEST
8507,41.0,SALISBURY-2_DOM,./data/tiles/RGB_DOM\SALISBURY-2_DOM-41-HIP-HEALTHY_METAL.tif,SALISBURY-2_DOM-41-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TEST
8508,42.0,SALISBURY-2_DOM,./data/tiles/RGB_DOM\SALISBURY-2_DOM-42-NO_ROOF-INCOMPLETE.tif,SALISBURY-2_DOM-42-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TEST
8509,59.0,SALISBURY-2_DOM,./data/tiles/RGB_DOM\SALISBURY-2_DOM-59-NO_ROOF-INCOMPLETE.tif,SALISBURY-2_DOM-59-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TRAIN
8510,60.0,SALISBURY-2_DOM,./data/tiles/RGB_DOM\SALISBURY-2_DOM-60-NO_ROOF-INCOMPLETE.tif,SALISBURY-2_DOM-60-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TEST
8511,61.0,SALISBURY-2_DOM,./data/tiles/RGB_DOM\SALISBURY-2_DOM-61-NO_ROOF-INCOMPLETE.tif,SALISBURY-2_DOM-61-NO_ROOF-INCOMPLETE.tif,DRONE,NO_ROOF,INCOMPLETE,TRAIN
8512,62.0,SALISBURY-2_DOM,./data/tiles/RGB_DOM\SALISBURY-2_DOM-62-HIP-HEALTHY_METAL.tif,SALISBURY-2_DOM-62-HIP-HEALTHY_METAL.tif,DRONE,HIP,HEALTHY_METAL,TRAIN
